file_name,paper_title,paper_discipline,student_level,student_gender,speaker_status,speaker_l1,paper_type,paper_features
PSY.G3.03.2,A Cultural and Evolutionary Analysis of Dissociative Identity Disorder / Multiple Personality Disorder,Psychology,Third Year Graduate,Female,NS,,Report,"Definitions, Reference to sources"
PSY.G3.04.1,Individual Differences in Decision Making: Need for Cognition and Need to Maximize,Psychology,Third Year Graduate,Female,NS,,Report,"Definitions, Tables, graphs or figures, Reference to sources"
PSY.G3.05.1,An Optimistic Origin for Naive Causal Theories of Attributions,Psychology,Third Year Graduate,Female,NS,,Report,"Discussion of results section, Literature review section, Reference to sources"
PSY.G3.06.1,Development of the Heteronormative Attitudes and Beliefs Scale ,Psychology,Third Year Graduate,Female,NS,,ResearchPaper,"Methodology section, Discussion of results section, Literature review section, Tables, graphs or figures, Reference to sources"
PSY.G3.07.1,Walker Percy&#8217;s The Loss of the Creature,Psychology,Third Year Graduate,Male,NS,,Report,
PSY.G3.08.1,Sexual Harassment... Not so sexual,Psychology,Third Year Graduate,Female,NS,,Essay,"Definitions, Discussion of results section, Literature review section, Reference to sources"
SOC.G0.01.1,Ideology and the Transition to Democracy,Sociology,Final Year Undergraduate,Female,NS,,Essay,
SOC.G0.02.1,The Nature of Poverty,Sociology,Final Year Undergraduate,Female,NS,,Critique,
SOC.G0.02.2,Potential Causes of Suicide,Sociology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
SOC.G0.03.1,Individual and Societal Determinants of Suicidal Behavior,Sociology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
SOC.G0.03.2,The Role of Gender in a Class Analysis of Poverty,Sociology,Final Year Undergraduate,Female,NS,,Critique,Reference to sources
SOC.G0.03.3,Spanish as a National Language of the United States,Sociology,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
SOC.G0.03.4,Domestic Violence as a Social Problem: The Origins of its Construction and Implications for Future Institutional Response,Sociology,Final Year Undergraduate,Female,NS,,Report,"Methodology section, Reference to sources"
SOC.G0.04.1,How Reclaiming Solidarity Can Heal a Sick France: A Research Proposal,Sociology,Final Year Undergraduate,Female,NS,,Proposal,"Methodology section, Problem-solution pattern, Reference to sources"
SOC.G0.05.1,Critique of Gandhi,Sociology,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
SOC.G0.05.2,The Economics of Poverty,Sociology,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
SOC.G0.06.1,Race and the Frequency of Developing Type II Diabetes,Sociology,Final Year Undergraduate,Male,NS,,Report,"Definitions, Problem-solution pattern, Discussion of results section"
SOC.G0.07.1,Restrictive Covenants and their Role in the Rise of Residential Segregation in the US in the First Half of the 19th Century,Sociology,Final Year Undergraduate,Female,NS,,Report,"Abstract, Reference to sources"
SOC.G0.08.1,Coastal-Inland Inequalities in China,Sociology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
SOC.G0.09.1,Agency and Laziness,Sociology,Final Year Undergraduate,Female,NS,,Essay,
SOC.G0.10.1,Book Review: The Second Shift by Arlie Russell Hochschild,Sociology,Final Year Undergraduate,Female,NS,,Report,
SOC.G0.11.1,Abortion in the 21st century,Sociology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures"
SOC.G0.11.2,Gender in Schools,Sociology,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
SOC.G0.11.3,Gender Dialogue,Sociology,Final Year Undergraduate,Female,NS,,Report,
SOC.G0.12.1,Educational Autobiography in a Sociology Eye,Sociology,Final Year Undergraduate,Female,NS,,CreativeWriting,Reference to sources
SOC.G0.12.2,Research Paper on Tracking,Sociology,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
SOC.G0.13.1,Thoughts on the 40 Year Old Virgin,Sociology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
SOC.G0.13.2,Sociological Perspectives on Organ Donation Against the Backdrop of Various Religions,Sociology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
SOC.G0.14.1,Urrea&#8217;s The Devil&#8217;s Highway,Sociology,Final Year Undergraduate,Male,NS,,Report,
SOC.G1.01.1,The Self and Other in Society,Sociology,First Year Graduate,Female,NS,,Essay,"Definitions, Reference to sources"
SOC.G1.01.2,Reconsidering the Black-White Binary: Where Do We Go from Here?,Sociology,First Year Graduate,Female,NS,,Essay,"Definitions, Reference to sources"
SOC.G1.02.1,"Concepts of Polanyi, Adrent and Harbermas in a conceptual network of utilitarian and liberal social thoughts: Part 1",Sociology,First Year Graduate,Female,NNS,Chinese,Report,Reference to sources
SOC.G1.02.2,"Concepts of Polanyi, Adrent and Harbermas in a conceptual network of utilitarian and liberal social thoughts: Part 2",Sociology,First Year Graduate,Female,NNS,Chinese,Report,Reference to sources
SOC.G1.03.1,Social Movements Literature Review,Sociology,First Year Graduate,Female,NS,,Report,"Tables, graphs or figures, Literature review section, Reference to sources"
SOC.G1.04.1,Freud and Heidegger,Sociology,First Year Graduate,Female,NS,,Report,Reference to sources
SOC.G1.05.1,"Marx and Hobbes on Social Division, Historical Change, and the State",Sociology,First Year Graduate,Male,NS,,Essay,"Definitions, Reference to sources"
SOC.G1.05.2,Freud and Weber,Sociology,First Year Graduate,Male,NS,,Report,Reference to sources
SOC.G1.06.1,Thomas Hobbes and Thomas Malthus in Contrast,Sociology,First Year Graduate,Female,NS,,Essay,Reference to sources
SOC.G1.06.3,Karl Marx's Methods,Sociology,First Year Graduate,Female,NS,,Report,Reference to sources
SOC.G1.07.1,Women and Work Lit Review,Sociology,First Year Graduate,Female,NS,,Report,"Discussion of results section, Reference to sources"
SOC.G1.08.1,In what ways do spatial environments affect health?,Sociology,First Year Graduate,Female,NS,,ResponsePaper,
SOC.G1.08.2,Time Matters,Sociology,First Year Graduate,Female,NS,,Proposal,
SOC.G1.09.1,A Proposal: Studying Class in the Classroom,Sociology,First Year Graduate,Female,NS,,Proposal,"Methodology section, Reference to sources"
SOC.G1.10.1,"Interpreting the Theoretical Origin of the Utilitarian, Liberalism and Marxism: Part 1",Sociology,First Year Graduate,Female,NNS,Chinese,Essay,
SOC.G1.10.2,Interpreting the Social Theories on Power and Social Knowledge: Part 1,Sociology,First Year Graduate,Female,NNS,Chinese,Essay,Reference to sources
SOC.G1.10.3,Stratification and Mobility of Chinese Peasant Workers,Sociology,First Year Graduate,Female,NNS,Chinese,Proposal,"Methodology section, Tables, graphs or figures, Reference to sources"
SOC.G1.10.4,The Role of Township and Village Enterprises Play on Income Inequality in Rural China,Sociology,First Year Graduate,Female,NNS,Chinese,Proposal,Reference to sources
SOC.G1.10.5,"The Determinants of Attitudes toward Unhappy Marriages in Gansu, China",Sociology,First Year Graduate,Female,NNS,Chinese,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures"
SOC.G1.10.6,"Interpreting the Theoretical Origin of the Utilitarian, Liberalism and Marxism: Part 2",Sociology,First Year Graduate,Female,NNS,Chinese,Essay,Reference to sources
SOC.G1.10.7,Interpreting the Social Theories on Power and Social Knowledge: Part 2,Sociology,First Year Graduate,Female,NNS,Chinese,Essay,Reference to sources
SOC.G1.11.1,"Hegel and Marx: Social division, social change, and the state",Sociology,First Year Graduate,Female,NS,,Report,Reference to sources
SOC.G1.11.2,Althusser: Ideology &amp; Ideological State Apparatuses,Sociology,First Year Graduate,Female,NS,,Report,Reference to sources
SOC.G2.01.1,Teen Pregnancy,Sociology,Second Year Graduate,Female,NS,,Report,
SOC.G2.02.1,Towards an Economy of Desire,Sociology,Second Year Graduate,Male,NS,,Report,Reference to sources
SOC.G2.02.2,Reading Lovejoy's Reading of Rousseau's Discourse on Inequality,Sociology,Second Year Graduate,Male,NS,,Essay,Reference to sources
SOC.G2.03.1,"Polanyi, Marshall, Somers and utilitarian and liberal theories: Part 1",Sociology,Second Year Graduate,Female,NS,,Report,Reference to sources
SOC.G2.03.2,Hobbes&#8217; Leviathan and Malthus&#8217; An Essay on the Principle of Population,Sociology,Second Year Graduate,Female,NS,,Essay,Reference to sources
SOC.G2.03.3,"Polanyi, Marshall, Somers and utilitarian and liberal theories: Part 2",Sociology,Second Year Graduate,Female,NS,,Report,Reference to sources
SOC.G2.04.1,The Effects of Domestic Violence Prosecution on Families: A Literature Review and Research Proposal,Sociology,Second Year Graduate,Female,NS,,Proposal,"Methodology section, Literature review section, Reference to sources"
SOC.G2.05.1,Class Identity and Class Consciousness ,Sociology,Second Year Graduate,Female,NS,,Report,Definitions
SOC.G3.01.1,Alienation of Workers: The Contemporary Japanese Working Class's Situation,Sociology,Third Year Graduate,Female,NNS,Japanese,Report,"Problem-solution pattern, Reference to sources"
SOC.G3.01.2,Rethinking the 'Cultural turn' in Class Formation Theory - To Be a Marxist or Not?,Sociology,Third Year Graduate,Female,NNS,Japanese,Essay,Reference to sources
SOC.G3.01.3,Rethinking Power in Marx,Sociology,Third Year Graduate,Female,NNS,Japanese,Essay,Reference to sources
SOC.G3.02.1,"Hobbes, Durkheim, and Spencer: On the Emergence of a Supra-individual Realm",Sociology,Third Year Graduate,Female,NNS,Korean,Critique,Reference to sources
SOC.G3.03.1,The Modern State: Imagined or Real?,Sociology,Third Year Graduate,Male,NNS,Korean,Essay,Reference to sources
SOC.G3.04.1,Household Decision Making in Nepal: Attitudes Toward Gender Roles,Sociology,Third Year Graduate,Female,NNS,Nepali,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
SOC.G3.05.1,Does Practice Makes Perfect Apply to Theory? A Look at Feminist Theory and Practice in the US Battered Women's Movement,Sociology,Third Year Graduate,Female,NS,,Report,"Literature review section, Reference to sources"
SOC.G3.05.2,Drunk Girls Are Easy: Binge-Drinking College Women's Engagement with the 'Slutty' Discourse and its Implications for Sexual Violence,Sociology,Third Year Graduate,Female,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Literature review section, Reference to sources"
SOC.G3.06.1,Revolution: Never Obsolete,Sociology,Third Year Graduate,Male,NNS,Urdu,Essay,
SOC.G3.06.2,Marx and imperialism,Sociology,Third Year Graduate,Male,NNS,Urdu,Report,Reference to sources
SOC.G3.07.1,Better Late Than Never: Social Stratification and Higher Education Through the Life Course,Sociology,Third Year Graduate,Female,NS,,ResearchPaper,"Discussion of results section, Abstract, Tables, graphs or figures, Literature review section, Reference to sources"
SOC.G3.08.1,Do Other Femininity: Chinese Women and Professionalization in Engineering,Sociology,Third Year Graduate,Female,NNS,Mandarin,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Literature review section"
SOC.G3.09.1,Rethinking Marx: Rethinking Race,Sociology,Third Year Graduate,Male,NS,,Essay,Reference to sources
SOC.G3.09.2,Rethinking Marx: Outline of a Theory of Needs,Sociology,Third Year Graduate,Male,NS,,Essay,Reference to sources
SOC.G3.10.1,Repression and the Emergence of the Bourgeois Self: The Social Origins of Neuroses,Sociology,Third Year Graduate,Female,NNS,Russian,Report,"Definitions, Reference to sources"
SOC.G3.10.2,Goffman and Butler: Two Complementary Approaches for Understanding a Queer Social Interaction,Sociology,Third Year Graduate,Female,NNS,Russian,Report,Reference to sources
SOC.G3.10.3,"Emergence of the Supra-Individual Realm in Hobbes, Rousseau and Spencer",Sociology,Third Year Graduate,Female,NNS,Russian,Critique,
SOC.G3.11.1,Investor Activism on Climate Risk Disclosure,Sociology,Third Year Graduate,Female,NS,,Proposal,Reference to sources
